question_id,question,image,option_1,option_2,option_3,option_4,answer,correct_option_text,explanation,difficulty,topic,question_type,key_terms
AIDA3_216,고막의 파열이나 천공을 예방하기 위해 절대 하지 말아야 할 행동은?,,하강 속도 늦추기,발살바 압력평형 시도,수심에 상관없이 무리하게 힘을 주어 압력평형을 시도하는 것,프렌젤 기술 연습,3,수심에 상관없이 무리하게 힘을 주어 압력평형을 시도하는 것,"압력평형이 안 될 때 무리하게 힘을 주면(강제 이퀄라이징) 중이 압력이 아닌 뇌압이나 흉강 압력을 높이거나 귀 조직을 손상시킬 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.27)",easy,Barotrauma,multiple_choice,forced_equalization
AIDA3_217,AIDA 교육 시스템에서 'AIDA3 어드밴스드' 레벨의 위상은?,,가장 기초적인 입문 단계,중급 단계로서 보조 강사가 되기 전의 훈련 과정,최고위 강사 단계,경쟁 선수 전용 단계,2,중급 단계로서 보조 강사가 되기 전의 훈련 과정,"AIDA3는 기초(AIDA2)를 넘어 본격적인 훈련법을 배우는 중급 과정이며, 마스터(AIDA4)로 가기 위한 징검다리이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.5)",easy,Course_Standards,multiple_choice,course_level
AIDA3_218,폐 패킹(Packing) 기술이 초중급 다이버에게 권장되지 않는 이유는?,,폐활량을 줄이기 때문이다.,"폐 조직의 과팽창으로 인한 부상, 현기증, 블랙아웃 위험을 높이기 때문이다.",압력평형을 방해하기 때문이다.,부력을 너무 낮추기 때문이다.,2,"폐 조직의 과팽창으로 인한 부상, 현기증, 블랙아웃 위험을 높이기 때문이다.","패킹은 폐압착 예방에 도움이 될 수도 있지만, 과도한 내압으로 심박출량을 감소시키고 폐기종 등을 유발할 수 있어 AIDA3 단계에서는 주의가 필요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.78)",hard,Safety,multiple_choice,packing_risks
AIDA3_219,상승 시 수심 10m 지점에서부터는 부력을 어떻게 활용하는 것이 좋은가?,,계속해서 강하게 핀을 찬다.,몸을 뒤집어 하강 자세를 취한다.,핀차기를 멈추고 양성 부력을 이용해 수면까지 자연스럽게 떠오른다.,웨이트를 버린다.,3,핀차기를 멈추고 양성 부력을 이용해 수면까지 자연스럽게 떠오른다.,"수면 근처에서는 양성 부력이 강해지므로, 핀차기를 멈추고 부력에 몸을 맡기면 산소를 절약하고 침착하게 출수할 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",medium,Technique,multiple_choice,buoyancy_ascent
AIDA3_220,귀마개(Ear Plugs)를 사용할 때 일반 수영용 귀마개를 사용하면 안 되는 이유는?,,물이 너무 잘 들어와서,공기가 통하지 않아 하강 시 외이도 압착이나 고막 손상을 유발하기 때문에,소리가 안 들려서,너무 비싸서,2,공기가 통하지 않아 하강 시 외이도 압착이나 고막 손상을 유발하기 때문에,"일반 귀마개는 공기 소통이 안 되어 귀마개와 고막 사이 공간이 압착되므로, 반드시 벤트(구멍)가 있는 프리다이빙 전용 귀마개를 써야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.30)",medium,Equipment,multiple_choice,ear_plugs
AIDA3_221,훈련 중 '멘탈 트레이닝(Mental Training)'이 중요한 이유는?,,신체를 단련하는 것보다 더 힘들기 때문이다.,"긴장을 완화하고 산소 소모를 줄이며, 자신감을 높여 다이빙 수행 능력을 향상시키기 때문이다.",규정상 필수이기 때문이다.,잠을 잘 자기 위해서이다.,2,긴장을 완화하고 산소 소모를 줄이며,"프리다이빙은 정신적인 스포츠이므로 시각화, 이완 등의 멘탈 훈련은 기록 향상과 안전에 큰 도움을 준다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.79)",easy,Training,multiple_choice,mental_training
AIDA3_222,프리다이빙 중 근육 경련(쥐)이 발생했을 때 대처법은?,,"즉시 다이빙을 멈추고 해당 부위를 스트레칭하거나 마사지하며, 핀 끝을 잡고 당겨준다.",무시하고 계속 수영한다.,물을 마신다.,빨리 육지로 뛰어 올라간다.,1,"즉시 다이빙을 멈추고 해당 부위를 스트레칭하거나 마사지하며, 핀 끝을 잡고 당겨준다.","경련 발생 시 당황하지 말고, 핀 끝을 몸 쪽으로 당겨 근육을 늘려주면(스트레칭) 대부분 해소된다. 버디의 도움을 받을 수도 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.69)",easy,Safety,multiple_choice,cramp_relief
AIDA3_223,다음 중 '개방 수역(Open Water)' 환경에서 고려해야 할 요소가 아닌 것은?,,조류(Current),파도(Waves),수온약층(Thermocline),레인 로프(Lane Rope),4,레인 로프(Lane Rope),"레인 로프는 수영장(제한 수역) 시설물이다. 개방 수역에서는 자연환경 요소인 조류, 파도, 수온 변화 등을 고려해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",easy,Environment,multiple_choice,open_water_factors
AIDA3_224,프리다이빙 '버디 체크(Buddy Check)' 시 확인해야 할 사항이 아닌 것은?,,랜야드 체결 여부,웨이트 벨트 착용 상태,마스크 및 스노클 상태,점심 메뉴,4,점심 메뉴,"버디 체크는 입수 직전 서로의 장비 결착 상태와 안전 준비를 확인하는 절차이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Safety,multiple_choice,buddy_check
AIDA3_225,AIDA3 과정의 이론 시험은 몇 문항으로 구성되어 있는가? (A유형 기준),,10문항,20문항,약 28~30문항 내외,50문항,3,약 28~30문항 내외,AIDA3 최종 시험지는 객관식과 단답형을 포함하여 약 28~30개 내외의 문항으로 구성된다. (출처: AIDA3 Korean Final Exam A.pdf),easy,Course_Standards,multiple_choice,exam_format
AIDA3_226,혈소판(Platelets)'의 주된 기능은 무엇인가?,,산소 운반,면역 작용,혈액 응고 및 출혈 방지,이산화탄소 배출,3,혈액 응고 및 출혈 방지,"혈소판은 상처가 났을 때 피를 멈추게 하는(지혈) 역할을 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.10)",easy,Physiology,multiple_choice,platelets
AIDA3_227,인체가 물에 잠기면 나타나는 생리적 변화인 '서맥'은 어떤 신경계의 작용인가?,,교감 신경계,부교감 신경계(미주 신경),운동 신경계,감각 신경계,2,부교감 신경계(미주 신경),"얼굴이 물에 닿으면 삼차신경을 통해 미주 신경이 자극되어 부교감 신경계가 활성화되고 심박수가 떨어진다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.84)",hard,MDR,multiple_choice,vagus_nerve
AIDA3_228,갈비뼈(흉곽) 유연성'이 부족할 때 깊은 수심에서 발생할 위험이 큰 부상은?,,고막 천공,폐 압착(Lung Squeeze),후드 압착,감압병,2,폐 압착(Lung Squeeze),"흉곽이 유연하지 않으면 외부 수압에 따라 폐가 수축될 때 흉벽이 따라가지 못해 폐 내부에 음압이 걸려 혈액이 터져 나올 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.43)",medium,Barotrauma,multiple_choice,lung_squeeze_cause
AIDA3_229,프리다이빙 호흡법에서 '준비 호흡(Relaxation Breathing)' 단계의 특징은?,,최대한 빠르고 깊게 쉰다.,평소보다 들숨을 더 많이 쉰다.,이완에 집중하며 평상시 호흡과 비슷하거나 약간 느린 리듬으로 편안하게 쉰다.,숨을 멈추고 있는다.,3,이완에 집중하며 평상시 호흡과 비슷하거나 약간 느린 리듬으로 편안하게 쉰다.,"준비 호흡은 심박수를 낮추고 몸을 이완시키는 단계로, 과호흡이 되지 않도록 주의하며 편안하게 호흡해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.16)",medium,Technique,multiple_choice,relaxation_breathing
AIDA3_230,"수심 20m에서 10L의 공기를 가지고 수면(0m)으로 상승하면, 이 공기의 부피는 얼마가 되는가? (보일의 법칙)",,10L,20L,30L,5L,3,30L,"수심 20m는 3기압(3bar)이고 수면은 1기압(1bar)이다. 압력이 1/3로 줄어들면 부피는 3배로 늘어나므로 10L * 3 = 30L가 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.35)",hard,Physics,multiple_choice,volume_calculation
AIDA3_231,소리가 공기 중에서보다 물속에서 약 4배 더 빠르게 전달되는 물리적 이유는?,,물의 밀도가 공기보다 훨씬 높기 때문이다.,물의 온도가 더 낮기 때문이다.,물 분자가 산소로만 이루어져 있기 때문이다.,수압이 고막을 직접 자극하기 때문이다.,1,물의 밀도가 공기보다 훨씬 높기 때문이다.,"소리는 매질의 밀도가 높을수록 빠르게 전달되는데, 물은 공기보다 밀도가 약 800배 높아 소리 전달 속도가 빠르며, 이로 인해 소리의 방향을 탐지하기 어렵다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.36)",medium,Physics,multiple_choice,sound_speed
AIDA3_232,깊은 수심에서 상승 중인 다이버가 수면 근처에서 기절(Blackout)하는 생리학적 기전은?,,급격한 수온 상승,상승에 따른 주변 압력 감소로 폐 속 산소 분압이 급격히 떨어져 뇌로 가는 산소 공급이 중단되기 때문,질소 기포의 팽창,이산화탄소 중독,2,상승에 따른 주변 압력 감소로 폐 속 산소 분압이 급격히 떨어져 뇌로 가는 산소 공급이 중단되기 때문,"상승 시 보일의 법칙에 의해 폐 속 기체 부피는 커지지만, 돌턴의 법칙에 의해 산소의 부분압은 급격히 낮아져(저산소증) 의식을 잃게 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",hard,Physiology,multiple_choice,shallow_water_blackout
AIDA3_233,프렌젤 이퀄라이징을 할 때 '성문(Glottis)'을 닫아야 하는 이유는?,,"폐의 공기가 입안으로 올라오지 못하게 막고, 혀뿌리로 압축한 공기가 폐로 역류하는 것을 방지하기 위해",침을 삼키기 위해,복압을 높이기 위해,콧구멍을 열기 위해,1,폐의 공기가 입안으로 올라오지 못하게 막고,"폐의 공기가 입안으로 올라오지 못하게 막고, 혀뿌리로 압축한 공기가 폐로 역류하는 것을 방지하기 위해",hard,Equalization,multiple_choice,glottis_control
AIDA3_234,다음 중 AIDA3 과정에서 권장하는 '버디 간의 의사소통' 시점은?,,다이빙 직전에만 한다.,"다이빙 계획을 세울 때, 입수 전 최종 점검(버디 체크)",다이빙이 모두 끝난 후 집에 갈 때 한다.,물속에서 수신호로만 한다.,2,다이빙 계획을 세울 때,"안전을 위해서는 다이빙 전 계획 공유부터 출수 후 'I'm OK' 신호까지 끊임없는 소통과 확인이 필요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Safety,multiple_choice,communication
AIDA3_235,프리다이빙 슈트(Wetsuit)가 부력에 미치는 영향은?,,부력을 감소시킨다.,네오프렌 내부의 기포로 인해 양성 부력을 크게 증가시킨다.,부력에 아무런 영향을 주지 않는다.,물 흡수로 인해 다이버를 가라앉게 한다.,2,네오프렌 내부의 기포로 인해 양성 부력을 크게 증가시킨다.,"슈트는 수많은 미세한 공기 방울(기포)을 포함하고 있어 부력을 높이며, 깊은 수심에서는 수압에 의해 기포가 눌려 부력이 감소하고 보온성도 떨어진다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.35)",medium,Equipment,multiple_choice,wetsuit_buoyancy
AIDA3_236,다이빙 중 '수온약층(Thermocline)'을 통과할 때 다이버가 겪을 수 있는 현상은?,,갑작스러운 온도 변화(추위)와 부력의 미세한 변화,시야가 갑자기 좋아짐,산소 농도의 증가,수압의 감소,1,갑작스러운 온도 변화(추위)와 부력의 미세한 변화,"수온약층은 따뜻한 물층과 찬 물층의 경계로, 통과 시 급격한 한기를 느껴 긴장하거나 이퀄라이징에 어려움을 겪을 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",medium,Environment,multiple_choice,thermocline
AIDA3_237,AIDA3 과정의 '스태틱(STA) 코칭' 훈련에서 버디가 해야 할 행동으로 적절한 것은?,,시간을 10초 단위로 계속 큰 소리로 외친다.,다이버가 요청한 방식(터치 또는 짧은 말)으로 시간을 알려주고 긴장을 풀어준다.,다이버의 등을 계속 두드린다.,숨을 쉴 때까지 물을 뿌린다.,2,다이버가 요청한 방식(터치 또는 짧은 말)으로 시간을 알려주고 긴장을 풀어준다.,"코칭은 다이버의 집중을 깨지 않는 선에서 사전에 약속된 신호로 시간 경과를 알리고 심리적 안정을 돕는 역할을 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.79)",medium,Training,multiple_choice,sta_coaching
AIDA3_238,심장의 구성 요소 중 전신으로 혈액을 펌프질해 보내는 가장 두꺼운 근육벽을 가진 곳은?,,우심방,좌심방,우심실,좌심실,4,좌심실,"좌심실은 산소가 풍부한 혈액을 대동맥을 통해 온몸으로 보내야 하므로 가장 강력한 수축력을 가진 두꺼운 근육으로 되어 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.13)",hard,Anatomy,multiple_choice,heart_structure
AIDA3_239,기능적 잔기량(FRC)' 훈련이 '잔기량(RV)' 훈련보다 안전한 이유는?,,FRC가 RV보다 공기량이 더 많아 압력평형과 폐 압착 예방에 여유가 있기 때문이다.,FRC는 폐가 완전히 빈 상태이기 때문이다.,FRC 훈련은 물 밖에서만 하기 때문이다.,RV 훈련은 효과가 없기 때문이다.,1,FRC가 RV보다 공기량이 더 많아 압력평형과 폐 압착 예방에 여유가 있기 때문이다.,"RV(잔기량)는 폐가 찌그러질 대로 찌그러진 한계 상태이지만, FRC(기능적 잔기량)는 날숨 후 평소 상태이므로 아직 공기가 남아 있어 부상 위험이 덜하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.75)",hard,Training,multiple_choice,frc_vs_rv
AIDA3_240,다이나믹(DYN) 종목에서 턴을 할 때 벽을 차고 나가는 동작(Push-off)의 요령은?,,수면 위로 점프하듯이 찬다.,몸을 비틀며 한 발로만 찬다.,벽을 강하게 밀어 유선형 자세(Streamline)를 만든 상태로 글라이딩을 최대한 길게 탄다.,차자마자 바로 핀차기를 시작한다.,3,벽을 강하게 밀어 유선형 자세(Streamline)를 만든 상태로 글라이딩을 최대한 길게 탄다.,"벽을 찬 직후에는 추진력이 가장 강하므로, 저항을 줄인 자세로 글라이딩을 길게 가져가야 산소를 절약할 수 있다. (출처: AIDA3 Slides Set v1.05 2021.pdf, p.47)",medium,Technique,multiple_choice,dyn_turn
AIDA3_241,다음 중 '폐'의 기능을 저하시키는 요인이 아닌 것은?,,흡연,규칙적인 유산소 운동 및 흉곽 스트레칭,심한 미세먼지 노출,호흡기 질환,2,규칙적인 유산소 운동 및 흉곽 스트레칭,"적절한 운동과 스트레칭은 폐활량을 유지하거나 흉곽 유연성을 길러 폐 기능을 돕는다. 반면 흡연 등은 폐포를 손상시킨다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.77)",easy,Lungs,multiple_choice,lung_health
AIDA3_242,"수심 30m 다이빙을 계획할 때, AIDA 안전 규정에 따른 최소 세이프티(버디) 수심은?",,5m,10m~15m,20m,바닥까지 따라간다.,2,10m~15m,"일반적으로 깊은 다이빙 시 버디는 다이버가 얕은수심 의식상실 위험 구간(0~10m)에 진입하기 전에 만날 수 있도록 10~15m 지점까지 마중을 나간다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",medium,Safety,multiple_choice,safety_depth
AIDA3_243,부비강 중 눈썹 위 이마 쪽에 위치한 공간의 명칭은?,,상악동(Maxillary sinus),전두동(Frontal sinus),사골동(Ethmoid sinus),접형동(Sphenoid sinus),2,전두동(Frontal sinus),"전두동은 이마 뼈 안에 있는 부비강으로, 압력평형 실패 시 이마 부위에 강한 통증(전두동 압착)을 유발한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.21)",medium,Anatomy,multiple_choice,frontal_sinus
AIDA3_244,프리다이빙 시 '시선 처리'가 유선형 자세에 미치는 영향은?,,진행 방향을 보기 위해 고개를 들면 등이 휘어지고 물의 저항이 커진다.,고개를 들면 물살을 가르기 쉬워진다.,시선은 자세와 상관없다.,고개를 숙이면 핀차기가 힘들어진다.,1,진행 방향을 보기 위해 고개를 들면 등이 휘어지고 물의 저항이 커진다.,"고개를 드는 행위(Head-up)는 척추 정렬을 무너뜨려 저항을 증가시키고 압력평형도 어렵게 하므로, 시선은 정면이 아닌 바닥이나 유도줄을 향해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.50)",medium,Technique,multiple_choice,head_position_streamline
AIDA3_245,AIDA3 과정에서 배우는 '테이블(Table) 훈련' 시 가장 중요한 원칙은?,,절대로 혼자 하지 않는다. (Never train alone),무조건 실패할 때까지 한다.,매일 한다.,최대한 숨을 참아 기절해본다.,1,절대로 혼자 하지 않는다. (Never train alone),"숨 참기 능력을 한계까지 밀어붙이는 테이블 훈련은 블랙아웃 위험이 있으므로, 마른 땅(Dry) 훈련이라도 반드시 버디나 감독자가 있어야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.74)",easy,Training,multiple_choice,training_safety
AIDA3_246,폐 스트레칭'을 하기에 가장 좋은 타이밍은?,,식사 직후,깊은 다이빙 직전,공복 상태 또는 소화가 된 후,잠자기 직전,3,공복 상태 또는 소화가 된 후,"위장에 음식물이 차 있으면 횡격막이 압박을 받아 스트레칭 효과가 떨어지고 구토를 유발할 수 있으므로 공복 상태가 권장된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.76)",medium,Training,multiple_choice,stretching_timing
AIDA3_247,AIDA3 자격증을 취득하면 인정받는 최대 수심 한계는?,,20m,24m,30m,40m,3,30m,"AIDA3 어드밴스드 프리다이버는 수심 30m까지 버디와 함께 다이빙할 수 있는 자격을 부여받는다. (출처: AIDA level 3 Guidelines V3.0 (2018).pdf, p.5)",easy,Course_Standards,multiple_choice,max_depth
AIDA3_248,다음 중 '이관(Eustachian tube)'의 기능이 아닌 것은?,,중이의 환기,중이의 배출(점액 등),소리의 증폭,압력 평형,3,소리의 증폭,"이관은 중이와 비인강을 연결하여 공기를 통하게 하고 이물질을 배출하는 역할을 하지만, 소리 증폭은 이소골의 역할이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.20)",medium,Anatomy,multiple_choice,eustachian_tube_function
AIDA3_249,프리다이빙 후 비행기 탑승을 제한하는 권장 시간(No-Fly Time)은?,,다이빙 직후 바로 가능,최소 12시간~24시간 권장 (깊은 다이빙이나 반복 다이빙 후),1시간 후,3일 후,2,최소 12시간~24시간 권장 (깊은 다이빙이나 반복 다이빙 후),"체내에 남아있는 질소가 기내의 낮은 기압 환경에서 기포화되어 감압병을 유발할 수 있으므로 충분한 대기 시간이 필요하다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.62)",easy,Safety,multiple_choice,flying_after_diving
AIDA3_250,마스크 물 빼기' 기술 수행 시 코로 숨을 내뱉어야 하는 이유는?,,마스크 안의 물을 밀어내기 위해,안구 건조를 막기 위해,마스크 김 서림을 방지하기 위해,입으로 내뱉으면 물을 마시기 때문에,1,마스크 안의 물을 밀어내기 위해,"마스크 하단을 살짝 들고 코로 공기를 불어넣으면, 공기가 차오르면서 물을 마스크 밖으로 밀어내게 된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.30)",easy,Skills,multiple_choice,mask_clearing
AIDA3_251,수면에서 준비 호흡 시 '최종 호흡(Final Breath)'의 올바른 방법은?,,폐를 100% 꽉 채우되 긴장하지 않도록 천천히 깊게 들이마신다.,빠르게 들이마시고 바로 입수한다.,숨을 반만 들이마신다.,패킹(Packing)을 최대한 많이 한다.,1,폐를 100% 꽉 채우되 긴장하지 않도록 천천히 깊게 들이마신다.,"최종 호흡은 한 번의 깊은 들숨으로 폐활량을 최대로 활용하되, 몸에 불필요한 긴장을 주지 않도록 부드럽게 수행해야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.16)",medium,Technique,multiple_choice,final_breath
AIDA3_252,다음 중 '질소(Nitrogen)'의 특징으로 프리다이빙에 영향을 주는 것은?,,대사의 주 에너지원이다.,불활성 기체로 고압에서 혈액에 용해되어 마취 효과 및 감압병의 원인이 된다.,산소보다 가볍다.,폐를 식혀준다.,2,불활성 기체로 고압에서 혈액에 용해되어 마취 효과 및 감압병의 원인이 된다.,"질소는 호흡 기체의 약 78%를 차지하며, 대사에 쓰이지 않고 압력에 따라 체내에 녹았다가 기포화되는 특성이 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.59)",medium,Physics,multiple_choice,nitrogen_properties
AIDA3_253,"AIDA3 과정의 '이론 시험' 합격 후, 실기 과정 이수를 완료해야 하는 유효 기간은?",,3개월,6개월,1년,평생,3,1년,일반적으로 AIDA 과정은 등록 후 1년 이내에 모든 요건(이론+실기)을 완료해야 자격증이 발급된다. (AIDA 규정 통상 적용),easy,Course_Standards,multiple_choice,course_validity
AIDA3_254,산소(O2)'가 인체 내에서 주로 소비되는 곳은?,,폐,위장,세포 내 미토콘드리아(에너지 생산),피부,3,세포 내 미토콘드리아(에너지 생산),"산소는 혈액을 통해 운반되어 세포 내에서 영양분을 태워 에너지(ATP)를 만드는 대사 과정에 필수적으로 사용된다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.10)",hard,Physiology,multiple_choice,oxygen_consumption
AIDA3_255,프리다이빙 시 '손'의 위치로 가장 공기 저항이 적은 자세는?,,차렷 자세(몸 옆에 붙임),만세 자세(머리 위로 뻗어 포갬),앞으로 나란히,뒷짐 지기,2,만세 자세(머리 위로 뻗어 포갬),"팔을 머리 위로 뻗어 귀에 붙이고 손을 포개는 자세는 물을 가르는 단면적을 줄여주어 가장 유선형에 가깝지만, 유연성이 부족하면 유지가 힘들 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.50)",medium,Technique,multiple_choice,arm_position
AIDA3_256,다음 중 'CWT(Constant Weight)' 종목의 규칙으로 올바른 것은?,,하강 시 사용한 웨이트를 상승 시 버리고 올라온다.,유도줄을 잡고 당기며 내려가도 된다.,하강과 상승 시 동일한 웨이트를 착용하고 핀(오리발)을 사용하여 수영한다.,오리발 없이 수영한다.,3,하강과 상승 시 동일한 웨이트를 착용하고 핀(오리발)을 사용하여 수영한다.,"CWT는 '일정한 웨이트'라는 뜻으로, 웨이트 변경 없이 자신의 핀차기 능력만으로 다이빙하는 종목이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.5)",easy,Discipline,multiple_choice,cwt_rules
AIDA3_257,프리다이빙 로그북(Logbook)을 작성하는 주된 이유는?,,자랑하기 위해,"자신의 다이빙 경험(수심, 시간, 컨디션, 장비 등)을 기록하여 발전 과정을 추적하고 문제를 분석하기 위해",강사에게 검사받기 위해,종이를 낭비하기 위해,2,"자신의 다이빙 경험(수심, 시간, 컨디션, 장비 등)을 기록하여 발전 과정을 추적하고 문제를 분석하기 위해","로그북은 훈련 성과, 웨이트 설정, 이퀄라이징 상태 등을 기록하여 다음 다이빙을 더 잘 계획하고 개선하는 데 필수적인 데이터이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.80)",easy,Training,multiple_choice,logbook
AIDA3_258,CO2 내성'을 기르면 프리다이빙에 어떤 도움이 되는가?,,숨을 참을 때 오는 호흡 충동(Contractions)을 더 늦게 느끼거나 더 잘 견딜 수 있게 해준다.,산소를 덜 쓰게 해준다.,폐가 커진다.,심장이 튼튼해진다.,1,숨을 참을 때 오는 호흡 충동(Contractions)을 더 늦게 느끼거나 더 잘 견딜 수 있게 해준다.,"높은 이산화탄소 농도에 뇌가 덜 민감하게 반응하도록 훈련하면, 고통스러운 호흡 충동을 지연시켜 편안한 다이빙 시간을 늘릴 수 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.74)",medium,Training,multiple_choice,co2_tolerance
AIDA3_259,수영장 훈련(Dynamic) 시 '블랙아웃'이 가장 빈번하게 발생하는 구간은?,,출발 직후,중간 지점,출수 직전 혹은 출수 후 수면,턴 동작 중,3,출수 직전 혹은 출수 후 수면,"수영장에서도 저산소증은 다이빙 막바지나 수면에 나온 직후 산소 분압이 가장 낮을 때 주로 발생한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.60)",medium,Safety,multiple_choice,dyn_blackout
AIDA3_260,AIDA3 과정의 '필기시험'에서 오픈북(책 보고 풀기)은 허용되는가?,,허용된다.,허용되지 않는다.,강사의 재량이다.,부분적으로 허용된다.,2,허용되지 않는다.,"AIDA 이론 시험은 학습한 지식을 검증하는 과정으로, 교재나 참고 자료 없이 독립적으로 치러야 한다. (출처: AIDA3 Korean Final Exam A.pdf - 시험지 주의사항 유추)",easy,Course_Standards,multiple_choice,exam_rules
AIDA3_261,프리다이빙 시 '스노클(Snorkel)'의 위치에 대한 올바른 안전 수칙은?,,수면과 수중에서 항상 입에 물고 있는다.,입수(Duck Dive) 직전 입에서 빼고 수중에서는 입에 물지 않는다.,하강 중에는 입에 물고 있는다.,상승 중 수면 5m 전에서 다시 입에 문다.,2,입수(Duck Dive) 직전 입에서 빼고 수중에서는 입에 물지 않는다.,"수중에서 스노클을 물고 있으면 블랙아웃 시 기도로 물이 유입될 통로가 되며, 상승 중 스노클 안의 공기 팽창으로 입안에 공기가 들어올 수도 있다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.61)",easy,Safety,multiple_choice,snorkel_safety
AIDA3_262,수심 40m(5 bar)에서 폐의 부피는 수면(1 bar) 대비 이론적으로 얼마로 줄어드는가? (보일의 법칙),,1/2,1/3,1/4,1/5,4,1/5,"보일의 법칙(P1V1 = P2V2)에 따라 압력이 5배(1bar -> 5bar)가 되면 부피는 1/5로 감소한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.35)",medium,Physics,multiple_choice,boyles_law_calculation
AIDA3_263,혈액 이동(Blood Shift)' 현상이 시작될 때 혈액은 주로 어디에서 어디로 이동하는가?,,팔다리(말초)에서 흉강(가슴) 내 혈관으로,뇌에서 다리로,심장에서 피부로,복부에서 머리로,1,팔다리(말초)에서 흉강(가슴) 내 혈관으로,"말초혈관수축으로 인해 갈 곳 잃은 혈액은 상대적으로 압력이 낮은 흉강 내 혈관과 심장으로 모여들어 폐 압착을 방지한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.84)",medium,MDR,multiple_choice,blood_shift_mechanism
AIDA3_264,다음 중 '개방 수역(Open Water)' 훈련 시 부표(Buoy)의 필수적인 역할이 아닌 것은?,,다이버에게 휴식 공간을 제공한다.,유도줄(Line)을 고정하고 수심을 설정한다.,선박 등으로부터 다이버의 위치를 알리는 안전 표시 역할을 한다.,물고기를 모으는 역할을 한다.,4,물고기를 모으는 역할을 한다.,"부표는 다이버의 안전한 휴식처이자, 하강 라인을 지지하고 외부 선박에 다이버가 있음을 알리는 중요한 안전 장비이다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.54)",easy,Equipment,multiple_choice,buoy_function
AIDA3_265,다이빙 중 발생하는 '질소'의 체내 축적을 최소화하기 위한 방법은?,,하강 속도를 느리게 한다.,수면 휴식 시간을 최대한 짧게 한다.,깊은 수심에서의 체류 시간을 줄이고 수면 휴식을 충분히 갖는다.,과호흡을 한다.,3,깊은 수심에서의 체류 시간을 줄이고 수면 휴식을 충분히 갖는다.,"질소 흡수는 수심(압력)과 시간에 비례하므로, 깊은 곳에 오래 머물지 않고 상승 후 질소가 배출될 시간을 충분히 주어야 한다. (출처: AIDA3_Man_v1.03.00KR_2019.pdf, p.62)",medium,Safety,multiple_choice,nitrogen_management
